"","thr","scale","shape","len","time","timeX"
"278",1.01284518383883,0.55984186026517,-0.070538452107771,300,0.417440891265869,0.419582843780518
"279",0.0486325033104592,0.903421589828122,-0.18759472649339,1000,0.432618618011475,0.43647575378418
"280",0.85491579689717,0.590110549374317,-0.124233410877519,400,0.426617383956909,0.429545879364014
"281",-0.00111144158776223,1.0331572011145,-0.269510806371904,1000,0.597091913223267,0.60163140296936
"282",0.630453247397594,0.721364332987335,-0.227875819267902,500,0.429473638534546,0.431547164916992
"283",1.02083363839754,0.585292229504582,-0.163874908955397,300,0.459131002426147,0.460459232330322
"284",0.0187907129437964,1.03544984369935,-0.311199248912957,1000,0.446387767791748,0.453815460205078
"285",1.55054863264435,0.644514854352829,-0.363452585437375,100,0.412212371826172,0.413009166717529
"286",0.389796527779419,0.779298527517494,-0.234508795857793,700,0.408269643783569,0.411627292633057
"287",-0.0353423289435443,1.0604542487606,-0.314892977904149,1000,0.423511743545532,0.428035259246826
"288",-0.00975595619244751,0.952403134346649,-0.201615934690276,1000,0.4052734375,0.411590337753296
"289",1.29109559722549,0.458245836886304,-0.0861818823576098,200,0.451507568359375,0.45255446434021
"290",0.296404686404068,0.819826403461816,-0.175279943977005,800,0.459825754165649,0.463079690933228
"291",0.0626798440508109,0.994237482086184,-0.281221156666377,1000,0.412333250045776,0.416407823562622
"292",0.029937566484693,1.03482142845791,-0.310667204247461,1000,0.424826383590698,0.431969404220581
"293",0.415818030901739,0.788803503737112,-0.218136466771609,700,0.422247648239136,0.42560338973999
"294",0.678373165584153,0.690027873435666,-0.1745773449409,500,0.443216800689697,0.445363998413086
"295",0.000107108329996201,0.927477430179476,-0.195740438960498,1000,0.418313026428223,0.422331094741821
"296",0.0055266034766487,1.05305199919179,-0.300501994205689,1000,0.416762113571167,0.421533107757568
"297",0.00841710275207193,1.00339514652617,-0.247557131047856,1000,0.454468488693237,0.459434270858765
"298",0.841164718710547,0.588463451274086,-0.101440117622347,400,0.416821002960205,0.418538808822632
"299",0.00828703310011088,1.01789638693384,-0.267661152002639,1000,0.41787576675415,0.424625158309937
"300",0.0848723315283894,0.995271911226719,-0.269509661396269,1000,0.41500186920166,0.420798301696777
"301",-0.0621912323415676,1.08437447578651,-0.288256002105985,1000,0.410577058792114,0.414715051651001
"302",-0.00565410771057647,0.931014962731177,-0.220182965271056,1000,0.406804084777832,0.410988807678223
"303",0.0236518134081315,0.994186566976129,-0.282632652401439,1000,0.425451278686523,0.429495573043823
"304",0.884129815246709,0.643377275551234,-0.118939259183067,400,0.404877662658691,0.406568288803101
"305",0.00160551782518432,0.983889914418023,-0.241210458958149,1000,0.436307191848755,0.441747665405273
"306",-0.0523513790538237,0.931680172661877,-0.211562211078403,1000,0.415511846542358,0.419787406921387
"307",-0.000454107023223539,1.01298335546554,-0.279636647313032,1000,0.420144319534302,0.426377534866333
"308",1.65425205222692,0.443573958520515,0.015265578922933,100,0.418640613555908,0.419859886169434
"309",0.732001495575551,0.668970054613892,-0.170096057050396,500,0.426491737365723,0.428570985794067
